"","Site","Lat","Long"
"2750","ARDEQH2O_WQX-BUFT06",35.9778,-93.0431
"2751","ARDEQH2O_WQX-UWLGR01",35.145,-90.8783
"2752","ARDEQH2O_WQX-UWVGC02",35.974392,-91.03315
"2753","TDECWR_WQX-TNW000002859",35.52273,-89.3494
"2754","TDECWR_WQX-TNW000002031",36.49237,-87.0086
"2755","TDECWR_WQX-TNW000000522",36.0894,-87.63693
"2756","TDECWR_WQX-TNW000002990",35.0109,-90.1508
"2757","TDECWR_WQX-TNW000006771",35.96453,-86.91859
"2758","TDECWR_WQX-TNW000006040",36.18638,-86.63357
"2759","21IOWA-15660010",43.4997218,-93.0018553
"2760","ARDEQH2O_WQX-UWPJR03",35.0589,-93.3953
"2761","ARDEQH2O_WQX-UWCHR04",36.0689,-90.8228
"2762","ARDEQH2O_WQX-FRA0013",35.011398,-90.716698
"2763","21IOWA-10070005",42.539184121021,-92.44968751464
"2764","USGS-072632966",34.8752778,-92.6538889
"2765","TDECWR_WQX-TNW000003349",35.43259,-89.6545
"2766","TDECWR_WQX-TNW000004726",35.99736,-89.2774
"2767","MNPCA-S001-334",44.942694,-93.393306
"2768","USGS-07196900",35.88,-94.4863889
"2769","TDECWR_WQX-TNW000002868",35.64793,-89.5914
"2770","TDECWR_WQX-TNW000002029",36.481389,-87.089722
"2771","ARDEQH2O_WQX-UWLEF01",34.1075,-92.9308
"2772","ARDEQH2O_WQX-BUFT08",35.9819,-92.9514
"2773","TDECWR_WQX-TNW000004595",36.049,-89.5571
"2774","ARDEQH2O_WQX-BUFR04",36.005,-93.0814
"2775","TDECWR_WQX-TNW000002053",35.8325,-86.70001
"2776","USGS-06916665",38.1339175,-94.3507838
"2777","ARDEQH2O_WQX-RED0055",33.473801,-93.924599
"2778","USGS-05427507",42.9513915,-89.0270556
"2779","TDECWR_WQX-TNW000001590",35.16891,-90.00011
"2780","USGS-07047942",35.1447222,-90.8780556
"2781","MNPCA-S004-372",44.918296,-93.232085
"2782","ARDEQH2O_WQX-OUA0170",33.9349,-92.8711
"2783","TDECWR_WQX-TNW000003817",35.29299,-89.57814
"2784","ARDEQH2O_WQX-BUFT15",36.05,-92.5778
"2785","ARDEQH2O_WQX-OUA0155",33.2967,-91.606
"2786","TDECWR_WQX-TNW000006405",36.582778,-85.118611
"2787","TDECWR_WQX-TNW000006449",36.078611,-87.86944
"2788","USGS-05454500",41.6566832,-91.5410017
"2789","ARDEQH2O_WQX-BUFT05",36.0339,-93.1097
"2790","USGS-394137095392800",39.6936111,-95.6577778
"2791","TDECWR_WQX-TNW000002140",35.876389,-86.235378
"2792","USGS-07257480",35.5,-93.0186111
"2793","TDECWR_WQX-TNW000004464",35.7557,-89.3296
"2794","ARDEQH2O_WQX-UWTNR01",33.9175,-93.0356
"2795","ARDEQH2O_WQX-ARK0147B",34.7111,-92.2803
"2796","TDECWR_WQX-TNW000003300",36.21928,-87.20379
"2797","TDECWR_WQX-TNW000002797",36.0541,-86.9286
"2798","TDECWR_WQX-TNW000003611",35.8104,-85.02049
"2799","TDECWR_WQX-TNW000003735",36.241111,-87.001944
"2800","TDECWR_WQX-TNW000005917",36.1047,-88.5004
"2801","TDECWR_WQX-TNW000003823",35.27529,-89.47621
"2802","ARDEQH2O_WQX-FRA0030",35.0602,-90.892097
"2803","TDECWR_WQX-TNW000005396",36.211667,-87.042222
"2804","USGS-05514500",39.0088056,-90.9775278
"2805","USGS-07010097",38.5594167,-90.2831944
"2806","TDECWR_WQX-TNW000001754",36.322136,-86.60445
"2807","ARDEQH2O_WQX-UWHHC01",33.1269,-93.3081
"2808","ARDEQH2O_WQX-BUFT07",36.0089,-93.0431
"2809","USGS-07075240",35.5445,-92.7218611
"2810","ARDEQH2O_WQX-OUA0176",33.7608,-91.2712
"2811","ARDEQH2O_WQX-BUFT23",36.085602,-92.428299
"2812","TDECWR_WQX-TNW000001589",35.16895,-90.0005
"2813","TDECWR_WQX-TNW000000094",35.2725,-89.5594
"2814","USGS-05083000",48.078595,-97.1845207
"2815","ARDEQH2O_WQX-OUA0035",33.8756,-93.3044
"2816","USGS-06921070",37.6826667,-93.3703333
"2817","USGS-072632982",34.93,-92.5930556
"2818","ARDEQH2O_WQX-UWCHR03",35.6494,-91.0556
"2819","ARDEQH2O_WQX-BUFR02",36.0208,-93.1375
"2820","TDECWR_WQX-TNW000001953",35.3864,-89.6169
"2821","TDECWR_WQX-TNW000002054",35.7225,-86.4451
"2822","ARDEQH2O_WQX-FRA0034",35.208233,-90.847466
"2823","TDECWR_WQX-TNW000003690",35.3703,-89.20345
"2824","OKCONCOM_WQX-OK310830-02-0020D",35.097,-98.639
"2825","TDECWR_WQX-TNW000004408",36.0299,-89.1094
"2826","USGS-07260672",35.5085833,-92.6596389
"2827","TDECWR_WQX-TNW000003273",36.267222,-86.188889
"2828","21IOWA-11990001",42.73806,-93.922484
"2829","OKCONCOM_WQX-OK311310-03-0030B",34.3043,-98.6984
"2830","TDECWR_WQX-TNW000006443",36.11911,-87.19894
"2831","TDECWR_WQX-TNW000006537",36.1022,-86.8696
"2832","TDECWR_WQX-TNW000004013",35.4478,-89.6228
"2833","TDECWR_WQX-TNW000004525",35.0514,-89.8197
"2834","TDECWR_WQX-TNW000002059",36.4752,-89.3092
"2835","TDECWR_WQX-TNW000005730",36.151944,-86.68417
"2836","OKCONCOM_WQX-OK310840-02-0020C",35.593,-99.509
"2837","INSTOR_WQX-15964",41.6513,-86.87485
"2838","USGS-07075250",35.54705,-92.7076667
"2839","TDECWR_WQX-TNW000003128",35.5598,-89.8303
"2840","TDECWR_WQX-TNW000005531",35.86173,-89.347791
"2841","ARDEQH2O_WQX-RED0033",33.9551,-94.4013
"2842","TDECWR_WQX-TNW000003258",36.106,-86.8694
"2843","ARDEQH2O_WQX-BUFR03",36.0589,-93.3542
"2844","TDECWR_WQX-TNW000001920",36.54917,-87.30361
"2845","TDECWR_WQX-TNW000001436",36.0679,-89.0489
"2846","USGS-07258010",35.2470278,-93.11275
"2847","ARDEQH2O_WQX-UWBLB01",35.0917,-91.8544
"2848","TDECWR_WQX-TNW000002824",35.86208,-86.763
"2849","TDECWR_WQX-TNW000000122",36.1782,-86.3432
"2850","TDECWR_WQX-TNW000000115",36.355,-87.28
"2851","TDECWR_WQX-TNW000002166",35.014153,-86.99465
"2852","TDECWR_WQX-TNW000006754",35.89919,-86.42554
"2853","USGS-375348097262800",37.8967222,-97.4410278
"2854","TDECWR_WQX-TNW000002064",35.03089,-89.24248
"2855","OKCONCOM_WQX-OK121700-05-0010F",35.86286,-94.8991
"2856","OKCONCOM_WQX-OK310820-02-0010A",34.9725,-97.8693
"2857","TDECWR_WQX-TNW000004103",35.7667,-86.3764
"2858","USGS-07018700",38.415,-90.58
"2859","USGS-05558995",41.0250361,-89.417312
"2860","TDECWR_WQX-TNW000003150",36.02694,-86.578611
"2861","TDECWR_WQX-TNW000003757",35.97625,-85.03783
"2862","TDECWR_WQX-TNW000002854",35.60354,-89.82331
"2863","ARDEQH2O_WQX-BUFR07",36.0675,-92.5772
"2864","TDECWR_WQX-TNW000000435",35.3422,-89.8064
"2865","TDECWR_WQX-TNW000003713",36.104079,-87.31752
"2866","TDECWR_WQX-TNW000005025",35.84637,-86.95904
"2867","FLASIOUX-MC-A",44.07945,-96.563017
"2868","ARDEQH2O_WQX-RED0023A",33.9748,-94.4348
"2869","ARDEQH2O_WQX-RED0032",34.2167,-94.0533
"2870","TDECWR_WQX-TNW000002832",35.736,-86.6233
"2871","TDECWR_WQX-TNW000004071",35.7018,-89.3154
"2872","TDECWR_WQX-TNW000006138",36.6015,-86.55
"2873","TDECWR_WQX-TNW000000856",36.0581,-85.3264
"2874","USGS-07005500",38.7008839,-90.2081665
"2875","TDECWR_WQX-TNW000006486",35.85543,-89.19913
"2876","OKCONCOM_WQX-OK310840-01-0060B",35.6823,-99.3207
"2877","ARDEQH2O_WQX-OUA0168",33.8588,-92.7418
"2878","TDECWR_WQX-TNW000004533",35.02069,-89.67136
"2879","TDECWR_WQX-TNW000004430",36.40622,-88.7906
"2880","TDECWR_WQX-TNW000001014",35.5449,-89.1798
"2881","USGS-391720095454200",39.2888854,-95.7619284
"2882","USGS-06442150",44.1408193,-99.9440087
"2883","OKCONCOM_WQX-OK311310-03-0010D",34.218,-98.4
"2884","TDECWR_WQX-TNW000002919",36.0866,-86.0265
"2885","USGS-07048780",36.0485556,-93.9742222
"2886","TDECWR_WQX-TNW000006875",35.189717,-90.043519
"2887","FLASIOUX-FC-A",44.061067,-96.546767
"2888","USGS-06920580",38.0119444,-93.6272222
"2889","ARDEQH2O_WQX-RED0064",33.633869,-94.324829
"2890","TDECWR_WQX-TNW000001473",36.0547,-88.458
"2891","TDECWR_WQX-TNW000003097",36.373333,-87.216111
"2892","TDECWR_WQX-TNW000001040",35.0333,-90.07
"2893","TDECWR_WQX-TNW000005292",36.356389,-86.25778
"2894","TDECWR_WQX-TNW000000316",35.7808,-88.93096
"2895","ARDEQH2O_WQX-BUFR01",35.9431,-93.4056
"2896","USGS-072632962",34.8811111,-92.6811111
"2897","ARDEQH2O_WQX-WHI0199",35.211536,-91.526543
"2898","ARDEQH2O_WQX-ARK0162C",34.81933,-92.36469
"2899","TDECWR_WQX-TNW000002177",35.19194,-86.28083
"2900","TDECWR_WQX-TNW000005040",36.58819,-87.08914
"2901","TDECWR_WQX-TNW000006422",36.361756,-85.341205
"2902","TDECWR_WQX-TNW000006665",35.38429,-89.71585
"2903","ARDEQH2O_WQX-WHI0138",35.4722,-91.3528
"2904","TDECWR_WQX-TNW000001588",35.1706,-90.0089
"2905","TDECWR_WQX-TNW000001938",36.528611,-87.814444
"2906","ARDEQH2O_WQX-UWOAR01",34.5797,-94.1517
"2907","ARDEQH2O_WQX-OUA0154",33.2359,-91.5348
"2908","ARDEQH2O_WQX-UWLGC01",33.5028,-92.2039
"2909","TDECWR_WQX-TNW000001603",35.1494,-89.96
"2910","TDECWR_WQX-TNW000004598",36.2511,-89.1922
"2911","ARDEQH2O_WQX-BUFT09",35.9681,-92.8889
"2912","TDECWR_WQX-TNW000005454",35.2678,-89.7408
"2913","OKCONCOM_WQX-OK310830-03-0070D",35.277,-98.853
"2914","TDECWR_WQX-TNW000001538",36.53991,-87.38148
"2915","TDECWR_WQX-TNW000001564",36.30066,-86.6672
"2916","TDECWR_WQX-TNW000000168",35.58275,-86.35275
"2917","TDECWR_WQX-TNW000002409",36.16297,-86.7861
"2918","ARDEQH2O_WQX-RED0027",33.2621,-93.5518
"2919","TDECWR_WQX-TNW000002527",36.5076,-86.68194
"2920","TDECWR_WQX-TNW000006993",36.245278,-87.54472
"2921","TDECWR_WQX-TNW000002830",35.76587,-86.64651
"2922","TDECWR_WQX-TNW000001579",36.56038,-85.51012
"2923","USGS-06935715",38.6628307,-90.7279059
"2924","TDECWR_WQX-TNW000000906",36.29832,-89.00433
"2925","ARDEQH2O_WQX-UWSFO01",34.56,-93.6353
"2926","OKCONCOM_WQX-OK310830-03-0190C",35.533,-98.958
"2927","USGS-06889180",39.3758289,-95.9183232
"2928","ARDEQH2O_WQX-UWMFC01",34.0775,-93.7497
"2929","ARDEQH2O_WQX-OUA0156",33.4818,-91.5852
"2930","ARDEQH2O_WQX-RED0034A",34.1243,-94.0054
"2931","TDECWR_WQX-TNW000001037",35.062,-90.0937
"2932","TDECWR_WQX-TNW000006413",36.35639,-85.34417
"2933","USGS-394059095403500",39.6830556,-95.6763889
"2934","TDECWR_WQX-TNW000004076",36.11384,-86.77523
"2935","ARDEQH2O_WQX-BUFT13",35.9967,-92.7
"2936","ARDEQH2O_WQX-UWPMB01",34.4528,-91.9842
"2937","ARDEQH2O_WQX-UWCOC01",33.3847,-91.5278
"2938","ARDEQH2O_WQX-OUA0118",33.8961,-92.2328
"2939","TDECWR_WQX-TNW000000224",35.4472,-89.9631
"2940","ARDEQH2O_WQX-FRA0031",35.192699,-91.044701
"2941","OKCONCOM_WQX-OK520810-00-0030D",35.3195,-97.2497
"2942","FLASIOUX-BS-C",44.06625,-96.552133
"2943","USGS-07010000",38.629,-90.1797778
"2944","TDECWR_WQX-TNW000006125",36.50629,-86.94375
"2945","USGS-07075270",35.5697222,-92.6219444
"2946","USGS-435907099112100",43.9866667,-99.1888889
"2947","TDECWR_WQX-TNW000006974",35.18219,-90.04918
"2948","TDECWR_WQX-TNW000005530",35.92944,-89.38972
"2949","USGS-07257699",35.3683056,-93.1891944
"2950","TDECWR_WQX-TNW000006595",35.02848,-88.42948
"2951","TDECWR_WQX-TNW000002170",35.1347,-86.5403
"2952","ARDEQH2O_WQX-ARK0147C",34.702461,-92.324783
"2953","ARDEQH2O_WQX-OUA0148",34.0549,-91.8327
"2954","ARDEQH2O_WQX-UWBMO01",34.5769,-91.6911
"2955","TDECWR_WQX-TNW000004426",36.3542,-89.035
"2956","TDECWR_WQX-TNW000006749",35.9263,-86.4503
"2957","TDECWR_WQX-TNW000001236",36.16989,-85.02805
"2958","TDECWR_WQX-TNW000001587",35.8355,-89.055
"2959","TDECWR_WQX-TNW000005070",35.96405,-88.50644
"2960","ARDEQH2O_WQX-OUA0027",33.3794,-92.7192
"2961","OKCONCOM_WQX-OK310830-04-0030K",35.18911,-98.1264
"2962","TDECWR_WQX-TNW000002858",35.5678,-89.4846
"2963","TDECWR_WQX-TNW000004165",36.0819,-86.6808
"2964","TDECWR_WQX-TNW000002823",35.89199,-86.82996
"2965","TDECWR_WQX-TNW000000893",35.08436,-90.03131
"2966","TDECWR_WQX-TNW000005537",35.4967,-88.712
"2967","ARDEQH2O_WQX-UWATR01",34.0389,-93.4178
"2968","USGS-05563525",40.655038,-89.6478786
"2969","ARDEQH2O_WQX-UWBCH01",33.3503,-93.3297
"2970","ARDEQH2O_WQX-WHI0077",36.4056,-93.65
"2971","ARDEQH2O_WQX-UWLGR02",35.475,-90.7892
"2972","21KY_WQX-PRI077",37.1701,-85.4354
"2973","ARDEQH2O_WQX-BUFR08",36.1236,-92.5497
"2974","TDECWR_WQX-TNW000005169",35.2109,-87.1004
"2975","OKCONCOM_WQX-OK310800-01-0120G",34.241,-96.682
"2976","TDECWR_WQX-TNW000002136",35.94164,-86.37688
"2977","OKCONCOM_WQX-OK120400-01-0120C",35.671273,-95.131603
"2978","TDECWR_WQX-TNW000002250",35.943611,-85.777778
"2979","TDECWR_WQX-TNW000005191",36.20205,-86.08532
"2980","USGS-06892513",39.0291667,-94.8172222
"2981","TDECWR_WQX-TNW000002055",36.179999,-86.241111
"2982","USGS-07257430",35.6066667,-92.8391111
"2983","OKCONCOM_WQX-OK520700-05-0140H",35.6811,-97.0799
"2984","ARDEQH2O_WQX-WHI0112",36.1336,-93.9519
"2985","TDECWR_WQX-TNW000003571",36.39066,-86.16344
"2986","USGS-382000097392200",38.3333333,-97.6561111
"2987","TDECWR_WQX-TNW000004402",36.0291,-89.3866
"2988","TDECWR_WQX-TNW000000990",36.495278,-86.92833
"2989","TDECWR_WQX-TNW000004688",35.78766,-86.66949
"2990","USGS-07010022",38.66825,-90.3236944
"2991","TDECWR_WQX-TNW000002365",35.84485,-85.95803
"2992","USGS-375629097245300",37.941345,-97.4149013
"2993","OKCONCOM_WQX-OK120410-01-0110E",35.7883,-95.6653
"2994","TDECWR_WQX-TNW000006430",35.6167,-89.70119
"2995","USGS-07010220",38.4258868,-90.2942828
"2996","TDECWR_WQX-TNW000001513",35.67,-89.63325
"2997","TDECWR_WQX-TNW000002226",35.55328,-86.75464
"2998","TDECWR_WQX-TNW000005942",36.64894,-87.22456
"2999","ARDEQH2O_WQX-BUFR05",35.97,-92.8861
"3000","USGS-391557095531100",39.2658299,-95.8866548
"3001","TDECWR_WQX-TNW000002359",36.41239,-85.37442
"3002","OKCONCOM_WQX-OK520600-03-0010D",34.81191667,-96.70363333
"3003","ARDEQH2O_WQX-OUA0167",33.977932,-92.252625
"3004","TDECWR_WQX-TNW000001168",35.74465,-86.41887
"3005","TDECWR_WQX-TNW000000358",35.2441,-89.3188
"3006","OKCONCOM_WQX-OK310800-01-0190G",34.23069444,-96.81308333
"3007","ARDEQH2O_WQX-RED0034B",34.1086,-94.0196
"3008","ARDEQH2O_WQX-UWBGC02",34.5558,-90.8456
"3009","TDECWR_WQX-TNW000006415",36.5757,-85.1167
"3010","USGS-05558300",41.1072222,-89.3561111
"3011","TDECWR_WQX-TNW000001451",36.10336,-87.28635
"3012","TDECWR_WQX-TNW000002793",36.10708,-87.07401
"3013","TDECWR_WQX-TNW000005332",35.3461,-89.9119
"3014","ARDEQH2O_WQX-OUA0146",34.1857,-92.0031
"3015","ARDEQH2O_WQX-UWBYM01",33.099701,-91.553596
"3016","USGS-07143665",38.1122326,-97.591987
"3017","TDECWR_WQX-TNW000001211",36.075,-88.51045
"3018","TDECWR_WQX-TNW000006580",36.496389,-87.29944
"3019","TDECWR_WQX-TNW000000116",36.253333,-86.331667
"3020","TDECWR_WQX-TNW000001560",36.16324,-86.72676
"3021","TDECWR_WQX-TNW000002252",35.943372,-85.778851
"3022","ARDEQH2O_WQX-FRA0036",35.532501,-90.424202
"3023","ARDEQH2O_WQX-WHI0101",35.86938,-94.01097
"3024","TDECWR_WQX-TNW000001681",36.41049,-86.3591
"3025","USGS-07049160",36.2231944,-94.0104444
"3026","USGS-07055790",35.9386111,-93.0726667
"3027","USGS-394331095400700",39.7252778,-95.6686111
"3028","TDECWR_WQX-TNW000003298",35.2547,-89.3975
"3029","USGS-06893080",38.8125082,-94.6757906
"3030","TDECWR_WQX-TNW000002141",35.82381,-86.09522
"3031","TDECWR_WQX-TNW000003622",36.38889,-86.32778
"3032","TDECWR_WQX-TNW000004446",36.38763,-86.88974
"3033","21IOWA-15030009",43.167181,-91.533337
"3034","ARDEQH2O_WQX-RED0030",34.1822,-94.4032
"3035","USGS-07144200",37.8322343,-97.3889317
"3036","OKCONCOM_WQX-OK311500-03-0040D",35.016,-99.118
"3037","ARDEQH2O_WQX-UWCLF01",34.76,-94.1683
"3038","TDECWR_WQX-TNW000005461",36.423611,-87.756389
"3039","TDECWR_WQX-TNW000002128",35.0079,-87.09995
"3040","21IOWA-15070002",42.521749,-92.443196
"3041","ARDEQH2O_WQX-OUA0030",34.2378,-92.9589
"3042","TDECWR_WQX-TNW000000909",35.6751,-89.68941
"3043","TDECWR_WQX-TNW000002232",36.230556,-86.8125
"3044","TDECWR_WQX-TNW000006767",36.113056,-87.293889
"3045","USGS-07362641",34.6989807,-93.0618465
"3046","USGS-03600085",35.7275689,-86.9886148
"3047","TDECWR_WQX-TNW000003490",35.31,-89.5716
"3048","TDECWR_WQX-TNW000005528",35.976082,-89.400759
"3049","TDECWR_WQX-TNW000005038",36.55466,-87.14205
"3050","TDECWR_WQX-TNW000004599",36.27691,-89.05998
"3051","TDECWR_WQX-TNW000004870",36.2,-86.9975
"3052","21IOWA-15450003",43.3782843,-92.5416916
"3053","ARDEQH2O_WQX-OUA0180",33.8721,-91.3641
"3054","ARDEQH2O_WQX-RED0015A",33.1002,-93.3862
"3055","USGS-07005000",38.7367778,-90.2261944
"3056","TDECWR_WQX-TNW000001543",36.27523,-87.07822
"3057","ARDEQH2O_WQX-ARK0156",36.4254,-94.223999
"3058","TDECWR_WQX-TNW000000931",35.660278,-85.347222
"3059","ARDEQH2O_WQX-UWCPC01",34.4617,-91.0186
"3060","ARDEQH2O_WQX-RED0048B",33.917599,-93.854599
"3061","TDECWR_WQX-TNW000006131",36.466667,-86.769444
"3062","IASNAPST-971100",42.9444623,-95.6234493
"3063","TDECWR_WQX-TNW000000629",36.1561,-86.7428
"3064","21IOWA-10170002",43.1928603875753,-93.2105037478661
"3065","IASNAPST-971027",43.1847012,-95.4592383
"3066","TDECWR_WQX-TNW000001537",36.53911,-87.38194
"3067","TDECWR_WQX-TNW000001972",35.1599,-89.0692
"3068","TDECWR_WQX-TNW000001547",36.14501,-86.89042
"3069","TDECWR_WQX-TNW000003155",36.0257,-86.5867
"3070","ARDEQH2O_WQX-FRA0028",35.0798,-90.364098
"3071","21IOWA_WQX-11400004",42.296353,-93.524582
"3072","ARDEQH2O_WQX-WHI0156",36.226845,-91.441169
"3073","USGS-06936475",38.818,-90.25125
"3074","21IOWA-11400003",42.477638,-93.775066
"3075","ARDEQH2O_WQX-WHI0031",34.7903,-91.4458
"3076","TDECWR_WQX-TNW000004028",36.14446,-86.65705
"3077","ARDEQH2O_WQX-WHI0163",35.5699,-91.4169
"3078","TDECWR_WQX-TNW000000745",35.2616,-89.8013
"3079","OKCONCOM_WQX-OK121600-02-0070F",36.27963889,-95.071
"3080","TDECWR_WQX-TNW000006600",36.4966,-86.8494
"3081","TDECWR_WQX-TNW000002857",35.6242,-89.6014
"3082","TDECWR_WQX-TNW000003547",36.0253,-89.33052
"3083","ARDEQH2O_WQX-UWBIG02",33.19775,-93.36573
"3084","TDECWR_WQX-TNW000002076",35.4492,-86.8867
"3085","ARDEQH2O_WQX-UWWSB01",34.358723,-91.79892
"3086","USGS-05559900",40.7250374,-89.5495396
"3087","TDECWR_WQX-TNW000004314",35.09583,-88.49944
"3088","TDECWR_WQX-TNW000005044",36.6405,-86.9797
"3089","USGS-05102490",48.9735988,-97.2417314
"3090","ARDEQH2O_WQX-UWBMO02",34.4536,-91.6164
"3091","ARDEQH2O_WQX-BUFT24",36.108898,-92.429199
"3092","ARDEQH2O_WQX-BUFT12",35.9967,-92.7
"3093","TDECWR_WQX-TNW000003137",36.426111,-87.316944
"3094","TDECWR_WQX-TNW000005285",35.52986,-87.57581
"3095","USGS-07194880",36.2814662,-94.2279838
"3096","USGS-05427270",43.1494388,-89.2370596
"3097","ARDEQH2O_WQX-WHI0102",35.95147,-94.05894
"3098","ARDEQH2O_WQX-FRA0033",35.505932,-90.322899
"3099","OKCONCOM_WQX-OK311510-01-0040D",35.056,-99.378
"3100","ARDEQH2O_WQX-OUA0006A",34.3481,-92.8819
"3101","ARDEQH2O_WQX-OUA0044",34.366798,-93.768898
"3102","TDECWR_WQX-TNW000003579",36.0237,-86.81536
"3103","OKCONCOM_WQX-OK310830-01-0030G",35.058,-98.176
"3104","TDECWR_WQX-TNW000004084",35.9606,-89.1408
"3105","USGS-05406500",43.1341667,-89.7322222
"3106","USGS-05429280",43.0308309,-89.3473407
"3107","TDECWR_WQX-TNW000002086",35.49768,-89.8741
"3108","USGS-05428650",43.0991623,-89.3317842
"3109","OKCONCOM_WQX-OK410400-07-0010L",34.5066,-95.8305
"3110","IASNAPST_WQX-971104",43.21308,-95.644114
"3111","ARDEQH2O_WQX-OUA0031",34.5111,-92.415
"3112","OKCONCOM_WQX-OK410210-03-0150H",34.548,-94.9329
"3113","USGS-07053810",36.71775,-93.2068056
"3114","ARDEQH2O_WQX-OUA0183",33.59218,-92.82072
"3115","USGS-375721097263300",37.9558333,-97.4425
"3116","TDECWR_WQX-TNW000004341",35.49218,-89.75771
"3117","ARDEQH2O_WQX-RED0033B",33.9549,-94.4009
"3118","TDECWR_WQX-TNW000006774",35.84312,-86.90508
"3119","USGS-07143375",37.7814011,-97.3897665
"3120","ARDEQH2O_WQX-OUA0152",33.920406,-91.678139
"3121","TDECWR_WQX-TNW000005538",35.4887,-88.6471
"3122","TDECWR_WQX-TNW000002061",36.3052,-89.3567
"3123","TDECWR_WQX-TNW000005633",36.58639,-86.73664
"3124","USGS-07075255",35.5768611,-92.6784222
"3125","OKCONCOM_WQX-OK311310-02-0070B",34.5236,-98.6328
"3126","21IOWA-15660005",43.3627604,-92.9452358
"3127","TDECWR_WQX-TNW000005388",36.608333,-87.84028
"3128","TDECWR_WQX-TNW000004647",35.9345,-85.0032
"3129","TDECWR_WQX-TNW000000503",36.446944,-86.330278
"3130","OKCONCOM_WQX-OK310800-02-0190D",34.514,-97.122
"3131","USGS-440357099441100",44.0658216,-99.7367801
"3132","21IOWA_WQX-10520001",41.606526,-91.615628
"3133","ARDEQH2O_WQX-UWCED01",34.7856,-93.8281
"3134","TDECWR_WQX-TNW000002554",36.04444,-85.59305
"3135","OKCONCOM_WQX-OK220100-03-0010G",35.13880556,-94.76902778
"3136","TDECWR_WQX-TNW000004012",35.3939,-89.6414
"3137","USGS-07019370",38.3578319,-90.3567853
"3138","OKCONCOM_WQX-OK310830-03-0100C",35.306,-98.879
"3139","ARDEQH2O_WQX-RED0048A",33.948128,-93.844139
"3140","ARDEQH2O_WQX-UWOZC01",33.8819,-93.5994
"3141","TDECWR_WQX-TNW000006406",35.8443,-86.39621
"3142","ARDEQH2O_WQX-UWLLB01",34.3033,-91.3131
"3143","OKCONCOM_WQX-OK410600-01-0300G",34.04478,-96.34497
"3144","OKCONCOM_WQX-OK311800-00-0170G",35.0599,-99.9506
"3145","TDECWR_WQX-TNW000001544",36.27556,-87.07734
"3146","TDECWR_WQX-TNW000000091",35.526,-89.8881
"3147","TDECWR_WQX-TNW000003306",36.113333,-87.295556
"3148","TDECWR_WQX-TNW000004521",35.0781,-89.9024
"3149","TDECWR_WQX-TNW000004867",35.88896,-86.92735
"3150","ARDEQH2O_WQX-RED0045",33.36183,-93.70319
"3151","USGS-05066500",47.4094239,-97.0611974
"3152","21NMEX_WQX-29RValle000.1",36.384,-106.038
"3153","USGS-05427930",43.1402778,-89.4423056
"3154","21IOWA-15450001",43.3785621,-92.5391218
"3155","OKCONCOM_WQX-OK410210-09-0010G",34.3557,-94.8721
"3156","21IOWA_WQX-11400002",42.467614,-93.807996
"3157","USGS-07021500",37.4000526,-89.8237099
"3158","OKCONCOM_WQX-OK310830-03-0210C",35.595,-99.045
"3159","OKCONCOM_WQX-OK311210-00-0050M",34.5506,-98.0551
"3160","21KY_WQX-PRI075",37.2488,-86.3612
"3161","TDECWR_WQX-TNW000002442",35.5881,-89.56091
"3162","TDECWR_WQX-TNW000006086",35.5405,-89.2793
"3163","TDECWR_WQX-TNW000006239",35.0767,-89.9415
"3164","ARDEQH2O_WQX-UWBGB01",33.2131,-91.4331
"3165","TDECWR_WQX-TNW000006727",35.2096,-86.4629
"3166","TDECWR_WQX-TNW000003777",35.75071,-86.37022
"3167","TDECWR_WQX-TNW000006666",36.0104,-86.60553
"3168","TDECWR_WQX-TNW000004409",35.98903,-88.93916
"3169","TDECWR_WQX-TNW000004433",36.413,-89.03
"3170","TDECWR_WQX-TNW000002215",36.01054,-87.43859
"3171","TDECWR_WQX-TNW000000140",35.4122,-89.5722
"3172","ARDEQH2O_WQX-OUA0022",34.31,-93.8983
"3173","TDECWR_WQX-TNW000006154",35.1542,-86.7183
"3174","TDECWR_WQX-TNW000004962",36.10571,-85.50587
"3175","TDECWR_WQX-TNW000005927",36.60551,-87.31704
"3176","TDECWR_WQX-TNW000002255",35.9414,-85.7889
"3177","OKCONCOM_WQX-OK220600-01-0100J",35.2201,-95.8036
"3178","OKCONCOM_WQX-OK121700-06-0040G",36.2104167,-94.68436111
"3179","OKCONCOM_WQX-OK520530-00-0010X",36.0543,-98.5819
"3180","TDECWR_WQX-TNW000001218",35.2725,-89.705
"3181","PNDECS-OK620900010180",36.1308333,-96.7625
"3182","TDECWR_WQX-TNW000004871",35.9965,-89.3769
"3183","USGS-394024095403500",39.6733333,-95.6763889
"3184","TDECWR_WQX-TNW000004690",36.1221,-86.9327
"3185","TDECWR_WQX-TNW000000485",35.8277,-89.3323
"3186","USGS-07362693",34.6306468,-92.8273923
"3187","TDECWR_WQX-TNW000004677",36.28943,-88.47893
"3188","OKCONCOM_WQX-OK311600-02-0060J",34.6115,-99.439
"3189","TDECWR_WQX-TNW000003118",36.44861,-88.613417
"3190","OKCONCOM_WQX-OK311100-01-0290D",33.955,-97.77
"3191","TDECWR_WQX-TNW000006995",36.18303,-87.51916
"3192","21IOWA-10900002",40.9567827680304,-92.3401574385941
